Fecha;Código de Producto;Categoría;Cantidad;Precio Unitario;venta_total;Año;Mes;Dia ;Dia_Semana ;Trimestre;Mes_Seno (CRÍTICA PARA ML);Mes_Coseno (CRÍTICA PARA ML);Dia_Semana_Seno;Dia_Semana_Coseno;Rango_Precio;Es_Fin_Semana;Es_Inicio_Mes;Es_Fin_Mes;Frecuencia_Producto;
17/03/2025;PREMIUN;DIRECCIONAL;1;33.9;33.9;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;2;
17/03/2025;TOYOTA HILUX;CAPOT;1;322.03;322.03;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;78;
17/03/2025;TOYOTA HILUX;PARACHOQUE DELANTERO;1;127.12;127.12;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;78;
17/03/2025;TOYOTA HILUX;FARO DELANTERO;2;203.39;406.78;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;78;
17/03/2025;TOYOTA HILUX;MASCARA;1;127.12;127.12;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;78;
17/03/2025;TOYOTA HILUX;GUARDAFANGOS;2;118.64;237.28;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;78;
17/03/2025;TOYOTA HILUX;FARO POSTERIORE;2;118.64;237.28;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;78;
17/03/2025;TOYOTA HILUX;BRACKETS;2;21.19;42.38;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;78;
17/03/2025;TOYOTA HILUX;FENDER;2;42.37;84.74;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;78;
17/03/2025;TOYOTA HILUX;TURBO;1;84.75;84.75;2025;3;17;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;78;
18/03/2025;MITSHUBISI;PARACHOQUE DELANTERO;1;550.85;550.85;2025;3;18;2;1;1;6.12574E-17;0.974927912;-0.222520934;PREMIUM;0;0;0;1;
20/03/2025;NISSAN B16;PARACHOQUE DELANTERO;1;169.49;169.49;2025;3;20;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ALTO;0;0;0;8;
20/03/2025;NISSAN B16;PARACHOQUE POSTERIOR;1;135.59;135.59;2025;3;20;4;1;1;6.12574E-17;-0.433883739;-0.900968868;MEDIO;0;0;0;8;
20/03/2025;NISSAN B16;VISEL CROMADOS;1;33.9;33.9;2025;3;20;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ECONOMICO;0;0;0;8;
20/03/2025;NISSAN B16;FARO DELANTERO;1;59.32;59.32;2025;3;20;4;1;1;6.12574E-17;-0.433883739;-0.900968868;MEDIO;0;0;0;8;
20/03/2025;NISSAN B16;FARO POSTERIOR;1;76.27;76.27;2025;3;20;4;1;1;6.12574E-17;-0.433883739;-0.900968868;MEDIO;0;0;0;8;
20/03/2025;NISSAN B16;VISELES DE FARO COMPLETO;1;152.54;152.54;2025;3;20;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ALTO;0;0;0;8;
25/03/2025;TOYOTA HILLUX;FARO POSTERIOR;2;76.27;152.54;2025;3;25;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;1;1;
26/03/2025;BYD F3;FARO DELANTERO;2;101.69;203.38;2025;3;26;3;1;1;6.12574E-17;0.433883739;-0.900968868;MEDIO;0;0;1;1;
29/03/2025;TOYOTA COROLLA;FOCO DE FARO DELANTERO;12;50.85;610.2;2025;3;29;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;1;66;
29/03/2025;TOYOTA COROLLA;FARO DELANTERO;4;40.68;162.72;2025;3;29;6;1;1;6.12574E-17;-0.781831482;0.623489802;ECONOMICO;1;0;1;66;
29/03/2025;TOYOTA COROLLA;DIRECCIONAL TURING;12;14.83;177.96;2025;3;29;6;1;1;6.12574E-17;-0.781831482;0.623489802;ECONOMICO;1;0;1;66;
29/03/2025;TOYOTA COROLLA;FARO POSTERIOR;12;27.97;335.64;2025;3;29;6;1;1;6.12574E-17;-0.781831482;0.623489802;ECONOMICO;1;0;1;66;
29/03/2025;TOYOTA COROLLA;PARACHOQUE DELANTERO;4;57.63;230.52;2025;3;29;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;1;66;
1/04/2025;NISSAN B12;FARO POSTERIOR;2;93.22;186.44;2025;4;1;2;2;0.866025404;-0.5;0.974927912;-0.222520934;MEDIO;0;1;0;4;
2/04/2025;NISSAN B12;PARACHOQUE DELANTERO;1;93.22;93.22;2025;4;2;3;2;0.866025404;-0.5;0.433883739;-0.900968868;MEDIO;0;1;0;4;
3/04/2025;N400;FARO POSTERIOR;1;80.51;80.51;2025;4;3;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;1;0;2;
4/04/2025;FL;FARITO LATERAL;4;12.71;50.84;2025;4;4;5;2;0.866025404;-0.5;-0.974927912;-0.222520934;ECONOMICO;0;1;0;3;
5/04/2025;TP;FARO PIRATA;2;33.9;67.8;2025;4;5;6;2;0.866025404;-0.5;-0.781831482;0.623489802;ECONOMICO;1;1;0;1;
6/04/2025;PG;PLUMILLA DE GOMA;1;16.95;16.95;2025;4;6;0;2;0.866025404;-0.5;0;1;ECONOMICO;1;0;0;1;
7/04/2025;VOOLEX;PARACHOQUE DELANTERO;1;135.59;135.59;2025;4;7;1;2;0.866025404;-0.5;0.781831482;0.623489802;MEDIO;0;0;0;4;
7/04/2025;VOOLEX;PARACHOQUE POSTERIOR;1;161.02;161.02;2025;4;7;1;2;0.866025404;-0.5;0.781831482;0.623489802;ALTO;0;0;0;4;
10/04/2025;NISSAN SENTRA;CAPOT;1;254.24;254.24;2025;4;10;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ALTO;0;0;0;41;
10/04/2025;NISSAN SENTRA;PARACHOQUE DELANTERO;1;67.8;67.8;2025;4;10;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;41;
10/04/2025;NISSAN SENTRA;PARACHOQUE POSTERIOR;1;67.8;67.8;2025;4;10;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;41;
10/04/2025;NISSAN SENTRA;FARO DELANTERO;2;101.69;203.38;2025;4;10;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;41;
10/04/2025;NISSAN SENTRA;DIRECCIONALES;2;29.66;59.32;2025;4;10;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;41;
10/04/2025;NISSAN SENTRA;FARO POSTERIOR;2;76.27;152.54;2025;4;10;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;41;
15/04/2025;TOYOTA COROLLA;MANDILES DE MOTOR;10;50.85;508.5;2025;4;15;2;2;0.866025404;-0.5;0.974927912;-0.222520934;MEDIO;0;0;0;66;
16/04/2025;HYUNDAI ELANTRA;PARACHOQUE DELANTERO;3;550.85;1652.55;2025;4;16;3;2;0.866025404;-0.5;0.433883739;-0.900968868;PREMIUM;0;0;0;10;
17/04/2025;N300;FARO POSTERIOR;1;42.37;42.37;2025;4;17;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;16;
18/04/2025;TOYOTA PROBOX;PARACHOQUE DELANTERO;1;135.59;135.59;2025;4;18;5;2;0.866025404;-0.5;-0.974927912;-0.222520934;MEDIO;0;0;0;22;
18/04/2025;TOYOTA PROBOX;REJILLA;1;59.32;59.32;2025;4;18;5;2;0.866025404;-0.5;-0.974927912;-0.222520934;MEDIO;0;0;0;22;
18/04/2025;TOYOTA PROBOX;FAROS;1;101.69;101.69;2025;4;18;5;2;0.866025404;-0.5;-0.974927912;-0.222520934;MEDIO;0;0;0;22;
21/04/2025;MITSHUBISI L200;FAROS DELANTEROS;1;296.61;296.61;2025;4;21;1;2;0.866025404;-0.5;0.781831482;0.623489802;ALTO;0;0;0;11;
22/04/2025;MITSHUBISI L201;FAROS POSTERIORES;1;152.54;152.54;2025;4;22;2;2;0.866025404;-0.5;0.974927912;-0.222520934;ALTO;0;0;0;2;
23/04/2025;HYUNDAI H1;FRONTAL;1;364.41;364.41;2025;4;23;3;2;0.866025404;-0.5;0.433883739;-0.900968868;ALTO;0;0;0;12;
24/04/2025;TOYOTA COROLLA;GUIAS;2;16.95;33.9;2025;4;24;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;66;
24/04/2025;GR;GRAMPAS;1;4.24;4.24;2025;4;24;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;2;
24/04/2025;TOYOTA COROLLA;FAROS DELANTEROS;1;152.54;152.54;2025;4;24;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ALTO;0;0;0;66;
24/04/2025;KAVTO;CLAXON;1;12.71;12.71;2025;4;24;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;10;
28/04/2025;CB;CABLE AUTOMOTRIZ;6;1.27;7.62;2025;4;28;1;2;0.866025404;-0.5;0.781831482;0.623489802;ECONOMICO;0;0;1;8;
29/04/2025;FD;FAROS DELANTEROS Y POSTERIORES;1;1525.42;1525.42;2025;4;29;2;2;0.866025404;-0.5;0.974927912;-0.222520934;PREMIUM;0;0;1;9;
30/04/2025;RD;RADIADOR;1;139.83;139.83;2025;4;30;3;2;0.866025404;-0.5;0.433883739;-0.900968868;MEDIO;0;0;1;4;
1/05/2025;FC;FOCOS;1;10.17;10.17;2025;5;1;4;2;0.5;-0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;1;0;7;
4/05/2025;N300;FARO;1;101.69;101.69;2025;5;4;0;2;0.5;-0.866025404;0;1;MEDIO;1;1;0;16;
4/05/2025;N300;GUARDAFANGO;1;67.8;67.8;2025;5;4;0;2;0.5;-0.866025404;0;1;MEDIO;1;1;0;16;
4/05/2025;N300;FARITO LATERAL;1;16.95;16.95;2025;5;4;0;2;0.5;-0.866025404;0;1;ECONOMICO;1;1;0;16;
5/05/2025;FC;FOCO;1;8.47;8.47;2025;5;5;1;2;0.5;-0.866025404;0.781831482;0.623489802;ECONOMICO;0;1;0;7;
6/05/2025;KIA RIO;PARACHOQUE;1;194.92;194.92;2025;5;6;2;2;0.5;-0.866025404;0.974927912;-0.222520934;ALTO;0;0;0;57;
7/05/2025;CT;CINTURÓN DE ASIENTO DE DOS PUNTAS;8;12.71;101.68;2025;5;7;3;2;0.5;-0.866025404;0.433883739;-0.900968868;ECONOMICO;0;0;0;1;
9/05/2025;KIA SOLUTO;MANDIL DE LLANTA;8;42.37;338.96;2025;5;9;5;2;0.5;-0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;0;10;
9/05/2025;KIA SOLUTO;MANDIL DE MOTOR;4;84.75;339;2025;5;9;5;2;0.5;-0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;10;
10/05/2025;PC;PARACHOQUE DELANTERO;1;296.61;296.61;2025;5;10;6;2;0.5;-0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;1;
11/05/2025;GR;REJILLA;1;84.75;84.75;2025;5;11;0;2;0.5;-0.866025404;0;1;MEDIO;1;0;0;2;
12/05/2025;MD;MÁSCARA;1;118.64;118.64;2025;5;12;1;2;0.5;-0.866025404;0.781831482;0.623489802;MEDIO;0;0;0;1;
13/05/2025;VC;BISEL CROMADO;1;101.69;101.69;2025;5;13;2;2;0.5;-0.866025404;0.974927912;-0.222520934;MEDIO;0;0;0;1;
15/05/2025;TOYOTA TERCEL;FARO DELANTERO;1;258.47;258.47;2025;5;15;4;2;0.5;-0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;5;
15/05/2025;TOYOTA TERCEL;FARO POSTERIOR;1;262.71;262.71;2025;5;15;4;2;0.5;-0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;5;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
